subject,lambda_theta,Pi_kPa,Pi_mmHg
4,1.174572864321608,10.158083947990324,76.19192762197518
4,1.1754773869346733,10.233689551397363,76.75901652300209
4,1.1763819095477386,10.310810058806432,77.3374681432847
4,1.1772864321608039,10.389493006009964,77.92763903073845
4,1.1781909547738694,10.469787567944184,78.5298980278735
4,1.1790954773869347,10.551744619878438,79.1446267307526
4,1.18,10.63541680104819,79.77221996627807
5,1.0,3.76584527303772,28.24617437185218
5,1.0009045226130653,3.809037336217584,28.570141624780334
5,1.0018090452261306,3.8522792100340975,28.894482488365952
5,1.002713567839196,3.895572555951997,29.219209424624665
5,1.0036180904522614,3.9389190580711095,29.544335065349323
5,1.0045226130653266,3.9823204238228187,29.86987221733391
5,1.005427135678392,4.025778384681476,30.19583386770957
5,1.0063316582914572,4.069294696891359,30.522233189397262
5,1.0072361809045227,4.112871142209692,30.84908354668086
5,1.008140703517588,4.15650952866615,31.176398500903893
5,1.0090452261306533,4.200211691339493,31.504191816294824
5,1.0099497487437186,4.243979493151806,31.8324774659243
5,1.0108542713567839,4.287814825680891,32.161269637798604
5,1.0117587939698491,4.331719609991447,32.490582741094045
5,1.0126633165829146,4.3756957974856565,32.82043141253686
5,1.01356783919598,4.4197453707736285,33.15083052293209
5,1.0144723618090452,4.463870344564604,33.48179518384816
5,1.0153768844221105,4.508072766579345,33.81334075446037
5,1.0162814070351758,4.552354718484452,34.14548284855885
5,1.0171859296482413,4.5967183168493815,34.4782373417268
5,1.0180904522613066,4.641165714126745,34.81162037869335
5,1.0189949748743719,4.685699099656797,35.14564838086776
5,1.0198994974874371,4.730320700696677,35.48033805405951
5,1.0208040201005024,4.775032783475383,35.81570639639112
5,1.021708542713568,4.819837654275152,36.15177070640929
5,1.0226130653266332,4.864737660540107,36.48854859140034
5,1.0235175879396985,4.909735192013186,36.82605797591794
5,1.0244221105527638,4.954832681901965,37.16431711052751
5,1.025326633165829,5.000032608074556,37.50334458077617
5,1.0262311557788946,5.045337494286408,37.84315931639452
5,1.0271356783919598,5.090749911438941,38.183780600737144
5,1.0280402010050251,5.136272478871217,38.52522808047103
5,1.0289447236180904,5.181907865685482,38.86752177551784
5,1.0298492462311557,5.2276587921077775,39.210682089259436
5,1.030753768844221,5.273528030884711,39.554729819014476
5,1.0316582914572865,5.31951840871755,39.89968616679503
5,1.0325628140703518,5.365632807734759,40.245572750351485
5,1.033467336683417,5.411874167004384,40.59241161451642
5,1.0343718592964823,5.458245484087333,40.94022524285513
5,1.0352763819095476,5.504749816633019,41.28903656963396
5,1.0361809045226131,5.551390284018699,41.63886899211633
5,1.0370854271356784,5.598170069033806,41.98974638319634
5,1.0379899497487437,5.645092419610967,42.341693104382415
5,1.038894472361809,5.692160650604898,42.69473401914011
5,1.0397989949748743,5.739378145620969,43.04889450660755
5,1.0407035175879398,5.786748358894939,43.40420047569455
5,1.041608040201005,5.834274817225482,43.76067837957779
5,1.0425125628140703,5.881961121961401,44.11835523060613
5,1.0434170854271356,5.929810951045035,44.47725861562741
5,1.044321608040201,5.977828061113944,44.83741671175247
5,1.0452261306532664,6.026016289662598,45.19885830256907
5,1.0461306532663317,6.0743795572661075,45.56161279482131
5,1.047035175879397,6.122921869868104,45.925710235570094
5,1.0479396984924623,6.171647321134694,46.29118132984931
5,1.0488442211055276,6.220560094876797,46.6580574588348
5,1.049748743718593,6.269664467543132,47.02637069854336
5,1.0506532663316583,6.318964810786047,47.39615383907804
5,1.0515577889447236,6.368465594102838,47.767440404439625
5,1.052462311557789,6.418171387554814,48.14026467292139
5,1.0533668341708542,6.468086864566859,48.514661698107474
5,1.0542713567839195,6.518216804810101,48.890667330494736
5,1.055175879396985,6.568566097170528,49.2683182397592
5,1.0560804020100503,6.619139742806299,49.647651937687776
5,1.0569849246231156,6.66994285829696,50.028706801799345
5,1.0578894472361808,6.720980678887382,50.41152209967627
5,1.0587939698492461,6.77225856182982,50.79613801403198
5,1.0596984924623116,6.823781989827315,51.18259566853855
5,1.060603015075377,6.87555657458187,51.57093715444026
5,1.0615075376884422,6.927588060451077,51.961205557980556
5,1.0624120603015075,6.9798823282166715,52.35344498866853
5,1.0633165829145728,7.03244539896905,52.74770060841523
5,1.0642211055276383,7.085283438111584,53.1440186615685
5,1.0651256281407036,7.138402759488857,53.54244650587731
5,1.0660301507537688,7.1918098296431685,53.94303264441814
5,1.0669346733668341,7.2455112722036334,54.34582675851601
5,1.0678391959798994,7.299513872412458,54.75087974169433
5,1.0687437185929647,7.353824581793217,55.15824373468983
5,1.0696482412060302,7.408450522965984,55.56797216156912
5,1.0705527638190955,7.463398994614455,55.98011976698508
5,1.0714572864321608,7.518677476610441,56.39474265461381
5,1.072361809045226,7.5742936353010775,56.81189832681196
5,1.0732663316582913,7.630255328964596,57.23164572553843
5,1.0741708542713568,7.6865706134405025,57.6540452745841
5,1.0750753768844221,7.743247747940363,58.07915892315644
5,1.0759798994974874,7.800295201045561,58.50705019086635
5,1.0768844221105527,7.857721656898633,58.937784214167024
5,1.077788944723618,7.915536021595062,59.37142779429635
5,1.0786934673366835,7.973747429782681,59.80804944677657
5,1.0795979899497488,8.03236525147608,60.24771945252651
5,1.080502512562814,8.091399099093774,60.69050991064474
5,1.0814070351758793,8.150858834726003,61.136494792922555
5,1.0823115577889446,8.210754577641579,61.58575000014997
5,1.0832160804020101,8.271096712042358,62.038353420279144
5,1.0841206030150754,8.331895895074208,62.494384988511506
5,1.0850251256281407,8.393163065104028,62.95392674938057
5,1.085929648241206,8.454909450272142,63.41706292090023
5,1.0868341708542713,8.517146577330383,63.883879960855815
5,1.0877386934673368,8.579886280776162,64.35446663531529
5,1.088643216080402,8.64314071229338,64.82891408944197
5,1.0895477386934673,8.706922350511602,65.30731592069434
5,1.0904522613065326,8.771244011094954,65.78976825449902
5,1.091356783919598,8.836118857173147,66.27636982249005
5,1.0922613065326634,8.901560410127164,66.76722204340801
5,1.0931658291457287,8.967582560742796,67.26242910675863
5,1.094070351758794,9.034199580745884,67.76209805933419
5,1.0949748743718593,9.10142613473316,68.26633889470223
5,1.0958793969849245,9.169277292513842,68.77526464577517
5,1.0967839195979898,9.237768541877207,69.288991480575
5,1.0976884422110553,9.306915801802173,69.80763880131342
5,1.0985929648241206,9.37673543612557,70.33132934691217
5,1.099497487437186,9.447244267686601,70.86018929909547
5,1.1004020100502512,9.518459592965215,71.39434839218674
5,1.1013065326633165,9.590399197233467,71.93394002675328
5,1.102211055276382,9.663081370239308,72.47910138724436
5,1.1031155778894473,9.736524922443023,73.02997356377458
5,1.1040201005025125,9.810749201827827,73.58670167821383
5,1.1049246231155778,9.885774111306272,74.14943501474605
5,1.105829145728643,9.961620126745638,74.71832715507087
5,1.1067336683417084,10.03830831563627,75.29353611842771
5,1.107638190954774,10.115860356427556,75.87522450662765
5,1.1085427135678392,10.19429855855755,76.46355965428793
5,1.1094472361809045,10.273645883203372,77.05871378447287
5,1.1103517587939697,10.353925964780336,77.66086416995068
5,1.111256281407035,10.43516313321908,78.27019330028568
5,1.1121608040201005,10.517382437051506,78.88688905499725
5,1.1130653266331658,10.60060966733685,79.51114488302011
5,1.113969849246231,10.684871382461695,80.14315998871984
5,1.1148743718592964,10.770194933847748,80.78313952471709
5,1.1157788944723617,10.85660849260397,81.43129479179518
5,1.1166834170854272,10.944141077160245,82.08784344616967
5,1.1175879396984925,11.032822581921804,82.75300971441432
5,1.1184924623115577,11.122683806985387,83.42702461635074
5,1.119396984924623,11.21375648895935,84.11012619621827
5,1.1203015075376883,11.306073332932286,84.80255976245856
5,1.1212060301507538,11.399668045636465,85.50457813646177
5,1.122110552763819,11.494575369854036,86.21644191063457
5,1.1230150753768844,11.590831120116928,86.93841971617142
5,1.1239195979899497,11.688472219752159,87.67078850091742
5,1.124824120603015,11.787536739328068,88.41383381773889
5,1.1257286432160805,11.88806393655821,89.16785012382724
5,1.1266331658291457,11.990094297722584,89.93314109138396
5,1.127537688442211,12.093669580668884,90.71001993015663
5,1.1284422110552763,12.198832859458088,91.49880972230852
5,1.1293467336683416,12.305628570722787,92.29984377013474
5,1.130251256281407,12.414102561808802,93.11346595715433
5,1.1311557788944724,12.524302140774044,93.9400311231326
5,1.1320603015075377,12.636276128322002,94.77990545361457
5,1.132964824120603,12.750074911750362,95.633466884573
5,1.1338693467336682,12.865750500998814,96.50110552280172
5,1.1347738693467337,12.983356586884517,97.38322408271773
5,1.135678391959799,13.102948601616317,98.28023834025538
5,1.1365829145728643,13.224583781684833,99.19257760458089
5,1.1374874371859296,13.348321233227459,100.12068520837053
5,1.1383919597989949,13.474221999974157,101.06501901744616
5,1.1392964824120602,13.602349133882987,102.0260519605854
5,1.1402010050251257,13.7327677685801,103.00427258036727
5,1.141105527638191,13.865545195723747,104.00018560594945
5,1.1420100502512562,14.00075094441772,105.01431254871842
5,1.1429145728643215,14.138456863804548,106.04719232178967
5,1.1438190954773868,14.278737208975784,107.09938188438794
5,1.144723618090452,14.421668730341866,108.1714569121768
5,1.1456281407035176,14.567330766611665,109.26401249466278
5,1.1465326633165829,14.715805341537727,110.3776638608447
5,1.1474371859296482,14.86717726459144,111.51304713433984
5,1.1483417085427134,15.021534235738686,112.6708201192663
5,1.1492462311557787,15.178966954495797,113.85166311823026
5,1.1501507537688442,15.339569233452846,115.05627978382108
5,1.1510552763819095,15.503438116460563,116.28539800508642
5,1.1519597989949748,15.670674001686725,117.53977083053148
5,1.15286432160804,15.841380769756043,118.82017742924756
5,1.1537688442211054,16.0156659171995,120.1274240918649
5,1.1546733668341709,16.193640695448238,121.46234527309295
5,1.1555778894472362,16.375420255618515,122.82580467769733
5,1.1564824120603014,16.561123799347047,124.21869639185844
5,1.1573869346733667,16.750874735945864,125.64194606193026
5,1.158291457286432,16.94480084616143,127.09651212273535
5,1.1591959798994975,17.14303445283397,128.58338707761553
5,1.1601005025125628,17.345712598768426,130.10359883257442
5,1.161005025125628,17.55297723214324,131.6582120869582
5,1.1619095477386934,17.76497539979761,133.24832978322993
5,1.1628140703517587,17.98185944875602,134.87509461852835
5,1.1637185929648242,18.203787236364576,136.53969062082086
5,1.1646231155778894,18.430922349432542,138.2433447926007
5,1.1655276381909547,18.663434332791564,139.98732882522305
5,1.16643216080402,18.901498927704388,141.77296088711807
5,1.1673366834170853,19.145298320576426,143.60160748928195
5,1.1682412060301508,19.395021402445806,145.47468543161307
5,1.169145728643216,19.650864039749653,147.39366383382702
5,1.1700502512562814,19.913029356890725,149.3600662548817
5,1.1709547738693467,20.181728031151607,151.37547290501635
5,1.171859296482412,20.45717860053296,153.44152295472952
5,1.1727638190954774,20.739607785119574,155.55991694522356
5,1.1736683417085427,21.029250822607406,157.73241930506555
5,1.174572864321608,21.32635181865805,159.96086097806293
5,1.1754773869346733,21.631164112777373,162.24714216758022
5,1.1763819095477386,21.94395066045235,164.5932352028021
5,1.1772864321608039,22.264984432315128,167.0011875327115
5,1.1781909547738694,22.594548831142692,169.4731248538455
5,1.1790954773869347,22.932938127540005,172.0112543781891
5,1.18,23.28045791519923,174.61786824790164
6,1.0,2.226309087628665,16.698698468849315
6,1.0009045226130653,2.271044759708878,17.034243745567604
6,1.0018090452261306,2.3158415221631317,17.370247237967227
6,1.002713567839196,2.3607014427367687,17.70672445542026
6,1.0036180904522614,2.4056266194586002,18.043691134443566
6,1.0045226130653266,2.450619181606601,18.3811632459421
6,1.005427135678392,2.495681290695273,18.71915700261478
6,1.0063316582914572,2.5408151414855014,19.05768886652898
6,1.0072361809045227,2.586022963017667,19.396775556869574
6,1.008140703517588,2.631307019668711,19.736434057867527
6,1.0090452261306533,2.6766696122340377,20.076681626914866
6,1.0099497487437186,2.7221130790349544,20.417535802871157
6,1.0108542713567839,2.767639797052586,20.75901441456857
6,1.0117587939698491,2.813252183089074,21.10113558952157
6,1.0126633165829146,2.8589526949569755,21.443917762848187
6,1.01356783919598,2.904743832697738,21.78737968640931
6,1.0144723618090452,2.950628139830325,22.13154043817413
6,1.0153768844221105,2.9966082046307916,22.476419431817806
6,1.0162814070351758,3.042686661443924,22.822036426559524
6,1.0171859296482413,3.088866192028027,23.16841153724926
6,1.0180904522613066,3.1351495269337573,23.515565244709876
6,1.0189949748743719,3.1815394469183786,23.863518406344927
6,1.0198994974874371,3.228038784396304,24.212292267018604
6,1.0208040201005024,3.274650424927305,24.561908470218242
6,1.021708542713568,3.3213773087435094,24.91238906950774
6,1.0226130653266332,3.368222432316446,25.26375654028138
6,1.0235175879396985,3.4151888499655545,25.616033791828634
6,1.0244221105527638,3.462279675509319,25.969244179718707
6,1.025326633165829,3.509498083960547,26.323411518516156
6,1.0262311557788946,3.5568473132671854,26.678560094838115
6,1.0271356783919598,3.604330666100111,27.034714680763813
6,1.0280402010050251,3.65195151168956,27.391900547608945
6,1.0289447236180904,3.69971328771159,27.750143480075305
6,1.0298492462311557,3.7476195022263528,28.109469790789024
6,1.030753768844221,3.7956737356697974,28.469906335239592
6,1.0316582914572865,3.8438796429005975,28.831480527133078
6,1.0325628140703518,3.892240955304,29.194220354172288
6,1.033467336683417,3.9407614829546596,29.558154394279377
6,1.0343718592964823,3.989445116840174,29.923311832273743
6,1.0352763819095476,4.038295831147444,30.28972247702114
6,1.0361809045226131,4.087317685613897,30.657416779069305
6,1.0370854271356784,4.13651482794565,31.0264258487857
6,1.0379899497487437,4.185891496304966,31.39678147501495
6,1.038894472361809,4.2354520218691265,31.768516144272006
6,1.0397989949748743,4.285200831463164,32.141663060489236
6,1.0407035175879398,4.335142450268901,32.51625616533592
6,1.041608040201005,4.385281504612801,32.89233015912887
6,1.0425125628140703,4.435622724835356,33.26992052235456
6,1.0434170854271356,4.4861709482445224,33.64906353782183
6,1.044321608040201,4.536931122156218,34.029796313467365
6,1.0452261306532664,4.5879083070246836,34.41215680583548
6,1.0461306532663317,4.639107679665707,34.796183844254195
6,1.047035175879397,4.690534536575972,35.181917155732464
6,1.0479396984924623,4.742194297351556,35.569397390601026
6,1.0488442211055276,4.794092508209072,35.95866614892313
6,1.049748743718593,4.846234845612893,36.34976600770098
6,1.0506532663316583,4.898627120011968,36.742740548904166
6,1.0515577889447236,4.951275279690169,37.137634388349674
6,1.052462311557789,5.004185414733693,37.53449320545983
6,1.0533668341708542,5.057363761119843,37.933363773930715
6,1.0542713567839195,5.11081670493113,38.33429399334053
6,1.055175879396985,5.164550786699078,38.73733292173083
6,1.0560804020100503,5.218572705882084,39.142530809193275
6,1.0569849246231156,5.272889325482157,39.549939132497975
6,1.0578894472361808,5.327507676805066,39.95961063079761
6,1.0587939698492461,5.382434964368997,40.371599342445386
6,1.0596984924623116,5.437678570966924,40.78596064296593
6,1.060603015075377,5.493246062887811,41.20275128421757
6,1.0615075376884422,5.549145195302496,41.62202943478981
6,1.0624120603015075,5.605383917819678,42.04385472167663
6,1.0633165829145728,5.661970380218186,42.46828827327213
6,1.0642211055276383,5.71891293836163,42.895392763734
6,1.0651256281407036,5.776220160301802,43.325232458762905
6,1.0660301507537688,5.8339008325776325,43.75787326284844
6,1.0669346733668341,5.891963966716421,44.19338276803252
6,1.0678391959798994,5.950418805944672,44.63183030424472
6,1.0687437185929647,6.009274832115831,45.07328699126464
6,1.0696482412060302,6.0685417728628295,45.517825792370395
6,1.0705527638190955,6.128229608983212,45.965521569731656
6,1.0714572864321608,6.188348582065498,46.416451141612114
6,1.072361809045226,6.248909202365146,46.87069334144406
6,1.0732663316582913,6.3099222569391795,47.32832907884315
6,1.0741708542713568,6.371398818048922,47.789441402634104
6,1.0750753768844221,6.433350251840368,48.2541155659589
6,1.0759798994974874,6.495788227312461,48.722439093544395
6,1.0768844221105527,6.558724725583454,49.194501851205764
6,1.077788944723618,6.622172049466534,49.67039611766967
6,1.0786934673366835,6.686142833365803,50.15021665880021
6,1.0795979899497488,6.750650053504354,50.63406080431582
6,1.080502512562814,6.815707038496878,51.12202852709045
6,1.0814070351758793,6.881327480279157,51.614222525131446
6,1.0823115577889446,6.947525445407874,52.1107483063352
6,1.0832160804020101,7.014315386744343,52.61171427612235
6,1.0841206030150754,7.081712155536407,53.11723182805949
6,1.0850251256281407,7.149731013913498,53.627415437579856
6,1.085929648241206,7.218387647809982,54.142382758916504
6,1.0868341708542713,7.287698180333094,54.66225472537001
6,1.0877386934673368,7.357679185592029,55.18715565303528
6,1.088643216080402,7.428347703005467,55.717213348116864
6,1.0895477386934673,7.499721252105907,56.25255921797061
6,1.0904522613065326,7.571817847859086,56.79332838600882
6,1.091356783919598,7.644656016518596,57.33965981061971
6,1.0922613065326634,7.718254812035568,57.89169640825022
6,1.0931658291457287,7.792633833044935,58.44958518081349
6,1.094070351758794,7.867813240450236,59.01347734758584
6,1.0949748743718593,7.943813775629786,59.58352848176428
6,1.0958793969849245,8.020656779288286,60.159898651865305
6,1.0967839195979898,8.09836421097871,60.74275256815113
6,1.0976884422110553,8.176958669320307,61.33225973427727
6,1.0985929648241206,8.256463412939796,61.92859460436449
6,1.099497487437186,8.336902382163972,62.53193674570673
6,1.1004020100502512,8.418300221492757,63.142471007333
6,1.1013065326633165,8.500682302883357,63.76038769465296
6,1.102211055276382,8.584074749877484,64.38588275042605
6,1.1031155778894473,8.668504462604403,65.01915794229984
6,1.1040201005025125,8.753999143694763,65.6604210571798
6,1.1049246231155778,8.840587325140834,66.30988610269785
6,1.105829145728643,8.928298396140917,66.96777351606248
6,1.1067336683417084,9.017162631966945,67.63431038058391
6,1.107638190954774,9.107211223896051,68.3097306501792
6,1.1085427135678392,9.19847631024857,68.99427538217662
6,1.1094472361809045,9.290991008577098,69.68819297875355
6,1.1103517587939697,9.384789449052427,70.3917394373516
6,1.111256281407035,9.479906809094892,71.10517861043333
6,1.1121608040201005,9.576379349301508,71.82878247495788
6,1.1130653266331658,9.674244450720947,72.56283141196654
6,1.113969849246231,9.773540653531878,73.30761449669427
6,1.1148743718592964,9.874307697181107,74.06342979963055
6,1.1157788944723617,9.97658656204157,74.83058469898023
6,1.1166834170854272,10.080419512652382,75.6093962049907
6,1.1175879396984925,10.185850142605844,76.40019129663224
6,1.1184924623115577,10.292923421149458,77.20330727114205
6,1.119396984924623,10.401685741573582,78.01909210696164
6,1.1203015075376883,10.512184971458735,78.84790484062282
6,1.1212060301507538,10.624470504860067,79.69011595816352
6,1.122110552763819,10.738593316509178,80.54610780167506
6,1.1230150753768844,10.854606018118286,81.41627499161838
6,1.1239195979899497,10.972562916873924,82.3010248655629
6,1.124824120603015,11.092520076213018,83.2007779340449
6,1.1257286432160805,11.2145353789768,84.11596835426096
6,1.1266331658291457,11.338668593043291,85.04704442235237
6,1.127537688442211,11.464981439543486,85.99446908506866
6,1.1284422110552763,11.593537663770658,86.95872047163147
6,1.1293467336683416,11.724403108897574,87.94029244665931
6,1.130251256281407,11.857645792621796,88.93969518505489
6,1.1311557788944724,11.993335986863963,89.95745576979158
6,1.1320603015075377,12.131546300650907,90.9941188135882
6,1.132964824120603,12.272351766319986,92.050247105495
6,1.1338693467336682,12.415829929188497,93.12642228346982
6,1.1347738693467337,12.562060940838364,94.22324553407105
6,1.135678391959799,12.711127656172325,95.34133832043926
6,1.1365829145728643,12.863115734407229,96.48134313980954
6,1.1374874371859296,13.018113744174713,97.64392431183173
6,1.1383919597989949,13.17621327291052,98.8297687990581
6,1.1392964824120602,13.337509040719848,100.0395870610041
6,1.1402010050251257,13.502099018916363,101.27411394326444
6,1.141105527638191,13.67008455344077,102.5341096032289
6,1.1420100502512562,13.8415704933757,103.82036047402364
6,1.1429145728643215,14.016665324782196,105.13368026836783
6,1.1438190954773868,14.195481310095644,106.47491102412958
6,1.144723618090452,14.378134633328804,107.84492419343869
6,1.1456281407035176,14.564745551342018,109.24462177730696
6,1.1465326633165829,14.75543855145316,110.67493750780059
6,1.1474371859296482,14.95034251567257,112.136838079904
6,1.1483417085427134,15.149590891861964,113.63132443531768
6,1.1492462311557787,15.353321872130955,115.15943310054288
6,1.1501507537688442,15.561678578799501,116.7222375817151
6,1.1510552763819095,15.77480925827062,118.32084981876977
6,1.1519597989949748,15.99286748317505,119.95642170165245
6,1.15286432160804,16.216012363165436,121.63014665140594
6,1.1537688442211054,16.444408764757757,123.34326126911732
6,1.1546733668341709,16.678227540636346,125.09704705584778
6,1.1555778894472362,16.91764576885853,126.89283220681567
6,1.1564824120603014,17.162847002418424,128.73199348327967
6,1.1573869346733667,17.41402152964899,130.61595816571582
6,1.158291457286432,17.67136664596766,132.54620609207794
6,1.1591959798994975,17.935086937494866,134.52427178511275
6,1.1601005025125628,18.20539457710026,136.55174667288975
6,1.161005025125628,18.482509633461063,138.63028140693072
6,1.1619095477386934,18.766660393742896,140.76158828251585
6,1.1628140703517587,19.0580837005477,142.9474437660021
6,1.1637185929648242,19.357025303802217,145.189691134205
6,1.1646231155778894,19.66374022829652,147.49024323116544
6,1.1655276381909547,19.978493157617223,149.85108534788688
6,1.16643216080402,20.301558835256476,152.27427823090142
6,1.1673366834170853,20.63322248371936,154.7619612258351
6,1.1682412060301508,20.97378024249236,157.31635556244305
6,1.169145728643216,21.323539625779542,159.93976778791455
6,1.1700502512562814,21.682820000961364,162.6345933556108
6,1.1709547738693467,22.05195308877615,165.40332037673613
6,1.171859296482412,22.43128348627931,168.2485335428563
6,1.1727638190954774,22.821169213686794,171.17291822756343
6,1.1736683417085427,23.221982286267533,174.17926477602398
6,1.174572864321608,23.63410931251035,177.27047299160137
6,1.1754773869346733,24.057952119852224,180.449556829206
6,1.1763819095477386,24.493928409323146,183.71964930553736
6,1.1772864321608039,24.942472440533905,187.08400763691742
6,1.1781909547738694,25.404035748505088,190.54601861595222
6,1.1790954773869347,25.87908789391624,194.109204238866
6,1.18,26.368117248437176,197.77722759597285
7,1.0,3.687098346207412,27.655523597530237
7,1.0009045226130653,3.7444515889086993,28.085708476800367
7,1.0018090452261306,3.801877851308502,28.516441049081575
7,1.002713567839196,3.859378964823655,28.947735051135602
7,1.0036180904522614,3.916956786950888,29.379604415339568
7,1.0045226130653266,3.97461320192849,29.81206327464887
7,1.005427135678392,4.032350121411694,30.24512596766298
7,1.0063316582914572,4.090169485162308,30.67880704379811
7,1.0072361809045227,4.14807326175303,31.113121268570012
7,1.008140703517588,4.206063449286707,31.548083628988856
7,1.0090452261306533,4.264142076131209,31.98370933907127
7,1.0099497487437186,4.322311201670127,32.42001384547098
7,1.0108542713567839,4.380572917069852,32.857012833232474
7,1.0117587939698491,4.438929346063553,33.2947222316712
7,1.0126633165829146,4.4973826457524355,33.73315822038363
7,1.01356783919598,4.555935007424783,34.17233723539048
7,1.0144723618090452,4.614588657393445,34.61227597541842
7,1.0153768844221105,4.6733458578520555,35.052991408322285
7,1.0162814070351758,4.732208907750693,35.494500777653
7,1.0171859296482413,4.791180143691484,35.93682160937522
7,1.0180904522613066,4.85026194084466,36.37997171873827
7,1.0189949748743719,4.90945671388585,36.82396921730648
7,1.0198994974874371,4.968766917954913,37.26883252015098
7,1.0208040201005024,5.028195049637213,37.71458035320987
7,1.021708542713568,5.087743647967816,38.16123176082036
7,1.0226130653266332,5.147415295459263,38.608806113427654
7,1.0235175879396985,5.207212619153781,39.05732311547723
7,1.0244221105527638,5.267138291700345,39.50680281349344
7,1.025326633165829,5.327195032457581,39.95726560435198
7,1.0262311557788946,5.3873856086230605,40.4087322437503
7,1.0271356783919598,5.447712836389803,40.861223854882084
7,1.0280402010050251,5.508179582130952,41.314761937323055
7,1.0289447236180904,5.568788763613066,41.76936837613143
7,1.0298492462311557,5.629543351239251,42.22506545117215
7,1.030753768844221,5.690446369322707,42.68187584666928
7,1.0316582914572865,5.751500897391769,43.139822660994646
7,1.0325628140703518,5.812710071527173,43.59892941669814
7,1.033467336683417,5.874077085732784,44.05922007078903
7,1.0343718592964823,5.9356051933403835,44.52071902527275
7,1.0352763819095476,5.997297708449833,44.98345113795298
7,1.0361809045226131,6.0591580074054825,45.447441733505705
7,1.0370854271356784,6.121189530309917,45.912716614833165
7,1.0379899497487437,6.183395782576273,46.37930207470724
7,1.038894472361809,6.245780336520008,46.8472249077087
7,1.0397989949748743,6.308346832991587,47.31651242247335
7,1.0407035175879398,6.37109898305102,47.78719245425214
7,1.041608040201005,6.434040569685712,48.25929337779605
7,1.0425125628140703,6.497175449572847,48.73284412057509
7,1.0434170854271356,6.56050755488758,49.20787417634087
7,1.044321608040201,6.62404089515846,49.68441361904345
7,1.0452261306532664,6.687779559171535,50.16249311711319
7,1.0461306532663317,6.751727716924479,50.64214394811808
7,1.047035175879397,6.815889621632475,51.123398013808966
7,1.0479396984924623,6.880269611787155,51.60628785556297
7,1.0488442211055276,6.944872113270384,52.09084667023811
7,1.049748743718593,7.009701641524498,52.57710832645148
7,1.0506532663316583,7.0747628037806525,53.06510738129324
7,1.0515577889447236,7.140060301347288,53.55487909749149
7,1.052462311557789,7.205598931960192,54.04645946103925
7,1.0533668341708542,7.271383592196343,54.53988519929973
7,1.0542713567839195,7.33741927995339,55.035193799603995
7,1.055175879396985,7.40371109699679,55.532423528356055
7,1.0560804020100503,7.470264251576644,56.03161345066081
7,1.0569849246231156,7.5370840611165875,56.532803450492295
7,1.0578894472361808,7.60417595497672,57.03603425141748
7,1.0587939698492461,7.67154547729302,57.54134743789357
7,1.0596984924623116,7.739198289895694,58.04878547715744
7,1.060603015075377,7.807140175308688,58.558391741723845
7,1.0615075376884422,7.87537703983332,59.070210532514594
7,1.0624120603015075,7.943914916718215,59.584287102634974
7,1.0633165829145728,8.012759969418621,60.100667681820696
7,1.0642211055276383,8.081918494947766,60.61939950157511
7,1.0651256281407036,8.151396927323205,61.14053082101898
7,1.0660301507537688,8.22120184111128,61.66411095347609
7,1.0669346733668341,8.29133995507266,62.19019029381709
7,1.0678391959798994,8.361818135912323,62.71882034658668
7,1.0687437185929647,8.432643402137295,63.25005375493903
7,1.0696482412060302,8.503822928025585,63.78394433040726
7,1.0705527638190955,8.57536404770995,64.32054708353421
7,1.0714572864321608,8.647274259380275,64.85991825539287
7,1.072361809045226,8.719561229608187,65.40211535002376
7,1.0732663316582913,8.792232797798153,65.94719716782078
7,1.0741708542713568,8.865296980769065,66.49522383989606
7,1.0750753768844221,8.938761977470467,67.04625686345453
7,1.0759798994974874,9.012636173838212,67.60035913821437
7,1.0768844221105527,9.086928147793662,68.15759500390409
7,1.077788944723618,9.161646674391578,68.71803027887496
7,1.0786934673366835,9.236800731121399,69.28173229986378
7,1.0795979899497488,9.312399503366983,69.84876996294446
7,1.080502512562814,9.388452390030398,70.4192137657098
7,1.0814070351758793,9.464969009324783,70.99313585072164
7,1.0823115577889446,9.541959204742328,71.5706100502744
7,1.0832160804020101,9.619433051203071,72.15171193251477
7,1.0841206030150754,9.697400861390538,72.73651884896309
7,1.0850251256281407,9.77587319228092,73.32510998348612
7,1.085929648241206,9.854860851871804,73.91756640276668
7,1.0868341708542713,9.934374906117634,74.51397110832404
7,1.0877386934673368,10.014426686078865,75.11440909013686
7,1.088643216080402,10.09502779529194,75.71896738192264
7,1.0895477386934673,10.176190117368117,76.32773511813365
7,1.0904522613065326,10.257925823828279,76.94080359272286
7,1.091356783919598,10.34024738218272,77.55826631974736
7,1.0922613065326634,10.423167564263723,78.18021909586777
7,1.0931658291457287,10.506699454819877,78.80676006481106
7,1.094070351758794,10.59085646038165,79.4379897838678
7,1.0949748743718593,10.67565231840701,80.07401129248998
7,1.0958793969849245,10.761101106717357,80.71493018306634
7,1.0967839195979898,10.847217253233898,81.36085467395124
7,1.0976884422110553,10.934015546024911,82.01189568482536
7,1.0985929648241206,11.021511143674893,82.66816691447077
7,1.099497487437186,11.109719585987332,83.3297849210483
7,1.1004020100502512,11.19865680503232,83.99686920496151
7,1.1013065326633165,11.288339136551947,84.66954229440427
7,1.102211055276382,11.378783331735814,85.34792983368428
